venue,year,title,authors,tags,primary_area,source,forum_id,paper_page,keep_reason,hit_terms
ICML,2026,Inference-time optimization for experiment-grounded protein ensemble generation,Sai Advaith Maddipatla; Anar Rzayev; Marco Pegoraro; Martin Pacesa; Paul Schanda; Ailie Marx; Sanketh Vedula; Alexander Bronstein,"protein,md_structbio,medical_imaging",applications->chemistry_physics_and_earth_sciences,openreview_v2,kbhIfLokFn,https://openreview.net/forum?id=kbhIfLokFn,chem_bio,"protein,binder,alphafold,x-ray"
ICML,2026,Tri-Scale Neural ODEs for Continuous Multi-Omics Disease Modeling,Shohaib Shaffiey; Massimiliano Pierobon,"protein,molecule,genomics",deep_learning->sequential_models_time_series,openreview_v2,PsjSZaunzO,https://openreview.net/forum?id=PsjSZaunzO,title_strong_bio,"protein,proteins,drug,gene expression,gene,genes,disease"
ICML,2026,Contrastive Geometric Learning Unlocks Unified Structure- and Ligand-Based Drug Design,Lisa Schneckenreiter; Sohvi Luukkonen; Lukas Friedrich; Daniel Kuhn; Günter Klambauer,"protein,molecule",applications->chemistry_physics_and_earth_sciences,openreview_v2,XJaXdi5R21,https://openreview.net/forum?id=XJaXdi5R21,title_strong_bio,"protein,ligand,drug,ligands"
ICML,2026,TSMGen: Target-Specific Molecule Generation via Higher-Order Structural Dependencies and Context-Aware Bidirectional Fusion,Yaoyu Chen; Xiaoli Lin; Ziyi Gong; Jun Pang,"protein,molecule,clinical",applications->health_medicine,openreview_v2,T5eEBKqIT3,https://openreview.net/forum?id=T5eEBKqIT3,health_medicine,"protein,enzyme,molecule,molecules,drug,disease"
ICML,2026,Towards Docking-oriented De Novo Ligand Design via Gradient Inversion,Zekai Chen; Xunkai Li; Sirui Zhang; Henan Sun; Jia Li; Qiangqiang Dai; Hongchao Qin; Zhenjun Li; Bing Zhou; Rong-Hua Li; Guoren Wang,"protein,molecule",applications->health_medicine,openreview_v2,0VEeF91Fm6,https://openreview.net/forum?id=0VEeF91Fm6,health_medicine,"protein,docking,ligand,molecule"
ICML,2026,Large-Scale Molecular Dynamics Simulations: Direct Interatomic Modeling with Dilated Message Passing,Haokai Hong; Wanyu Lin; KC Tan,"protein,molecule,md_structbio",applications->chemistry_physics_and_earth_sciences,openreview_v2,cNplXlpf7r,https://openreview.net/forum?id=cNplXlpf7r,chem_bio,"protein,molecules,ligand,conformations,force field"
ICML,2026,TerraBind: Fast and Accurate Binding Affinity Prediction through Coarse Structural Representations,Matteo Rossi; Ryan Pederson; Miles Wang-Henderson; Ben Kaufman; Edward C. Williams; Carl Underkoffler; Owen Lewis Howell; Adrian Layer; Stephan Thaler; Narbe Mardirossian; John Anthony Parkhill,"protein,molecule",applications->chemistry_physics_and_earth_sciences,openreview_v2,xlevHY3oJO,https://openreview.net/forum?id=xlevHY3oJO,chem_bio,"protein,boltz,ligand,drug,small molecule"
ICML,2026,PPI Candidate Ranking: Large-Scale Evaluation of a Domain Knowledge–Guided Pipeline,Maria Emilia Russo; Federico Di Valerio; Alessia Borghini; Alessio Ragno; Roberto Capobianco,protein,applications->health_medicine,openreview_v2,JRsQDPWFCC,https://openreview.net/forum?id=JRsQDPWFCC,health_medicine,protein
ICML,2026,Chamaileon: Cross-Context Binder Design with Contextualized Modeling and Mixed Sampling,Hengyuan Cao; Shizhuo Cheng; Mingxuan Liu; Weicheng Huang; Yunhong Lu; CAI CHENXI; Yan Zhang; Min Zhang,"protein,md_structbio",applications->health_medicine,openreview_v2,JAQ9bm0Rp4,https://openreview.net/forum?id=JAQ9bm0Rp4,health_medicine,"binder,protein"
ICML,2026,TD3B: Transition-Directed Discrete Diffusion for Allosteric Binder Generation,Hanqun Cao; Aastha Pal; Sophia Tang; Yinuo Zhang; Jingjie Zhang; Pheng-Ann Heng; Pranam Chatterjee,"protein,molecule,md_structbio",applications->health_medicine,openreview_v2,RNuC8Nj6rD,https://openreview.net/forum?id=RNuC8Nj6rD,health_medicine,"allosteric,binder,protein,ligands,ligand,conformation,conformations"
ICML,2026,STRIDE: Post-Training LLMs to Reason and Refine Bio-Sequences via Edit Trajectories,Daiheng Zhang; Shiyang Zhang; Sizhuang He; Yangtian Zhang; Syed A Rizvi; David van Dijk,"protein,molecule",applications->chemistry_physics_and_earth_sciences,openreview_v2,g9J8AyE0xy,https://openreview.net/forum?id=g9J8AyE0xy,chem_bio,"protein,molecule,smiles"
ICML,2026,BIOARC: Discovering Optimal Neural Architectures for Biological Foundation Models,Yi Fang; Haoran Xu; Jiaxin Han; Sirui Ding; Yizhi Wang; Yue Wang; Xuan Wang,"protein,genomics",deep_learning->foundation_models,openreview_v2,9yts8LUZiA,https://openreview.net/forum?id=9yts8LUZiA,title_strong_bio,"protein,genomic,dna"
ICML,2026,DeCoDe: Decoupling Binding Position and Molecular Conformation in 3D Ligand Diffusion for Structure-Based Drug Design,Julong Yang; Wen Huang; Junhui Chen; Jian Peng,"protein,molecule,md_structbio",applications->health_medicine,openreview_v2,lywUbYpYfG,https://openreview.net/forum?id=lywUbYpYfG,title_strong_bio,"protein,ligand,drug,sbdd,conformation,perturbation"
ICML,2026,FlexiFlow: decomposable flow matching for generation of flexible molecular ensemble,Riccardo Tedoldi; Ola Engkvist; Patrick Bryant; Hossein Azizpour; Jon Paul Janet; Alessandro Tibo,"protein,molecule,md_structbio",applications->chemistry_physics_and_earth_sciences,openreview_v2,iL4Uo9HeXc,https://openreview.net/forum?id=iL4Uo9HeXc,chem_bio,"protein,drug,molecule,molecules,conformations,conformation"
ICML,2026,Interpretability Driven Evolutionary Approach for the Design of Biological Sequences,Akash Pandey; Wei Chen; Sinan Keten,"protein,genomics",applications->health_medicine,openreview_v2,gaq60U4jvU,https://openreview.net/forum?id=gaq60U4jvU,title_strong_bio,"proteins,dna"
ICML,2026,EpiCoCo: De Novo Epitope Generation via MHC-Context Co-Modeling and Contrastive Affinity Guidance,Haoyang Luan; Gufeng Yu; Letian Chen; Zhenran Xiao; Yueshan Huang; Junkun Guo; Yang Yang,"immuno,protein",applications->health_medicine,openreview_v2,qwtCnzt5B8,https://openreview.net/forum?id=qwtCnzt5B8,health_medicine,"epitope,mhc,epitopes"
ICML,2026,Preference-based Antibody Expression Ranking: Scaling with Large-scale Weak Supervision,Josh Qixuan Sun; Morteza Babaie; Wenyang hou; Mark Crowley; David Young,protein,applications->health_medicine,openreview_v2,mrZiCCb3zv,https://openreview.net/forum?id=mrZiCCb3zv,health_medicine,"antibody,protein,antibodies"
ICML,2026,Discrete Diffusion with Physical Mass Constraints for \emph{De Novo} Peptide Sequencing,An Zeyu; Wanyu Lin,protein,applications->health_medicine,openreview_v2,tIG4D44jn9,https://openreview.net/forum?id=tIG4D44jn9,health_medicine,"peptide,proteins,peptides"
ICML,2026,dnaHNet: A Scalable and Hierarchical Foundation Model for Genomic Sequence Learning,Arnav Shah; Junzhe Li; Parsa Idehpour; Adibvafa Fallahpour; Brandon Wang; Sukjun Hwang; BO WANG; Patrick D Hsu; Hani Goodarzi; Albert Gu,"protein,genomics",applications->everything_else,openreview_v2,6pN2KNCspk,https://openreview.net/forum?id=6pN2KNCspk,generic_area_strong_hit,"protein,dna,nucleotide,genomic"
ICML,2026,SP-Mind: An Autonomous Reasoning Agent for Spatial Proteomics Analysis,YuCheng Yuan; Yuanfeng Ji; Zhongxiao Li; Ruijiang Li,"oncology,protein,single_cell",applications->health_medicine,openreview_v2,UJcB3XrffF,https://openreview.net/forum?id=UJcB3XrffF,health_medicine,"proteomics,protein,single-cell,healthcare,tumor"
ICML,2026,MacroGuide: Topological Guidance for Macrocycle Generation,Alicja Maksymiuk; Alexandre Duplessis; Michael M. Bronstein; Alexander Tong; Fernanda Duarte; Ismail Ilkan Ceylan,"protein,molecule",applications->chemistry_physics_and_earth_sciences,openreview_v2,Cdi2lBTm3M,https://openreview.net/forum?id=Cdi2lBTm3M,chem_bio,"protein,molecules,molecule,drugs"
ICML,2026,CryoACE: An Atom-centric Framework for Accurate and Automated Model Building in Cryo-EM,Minzhang Li; LI Mingrui; Weichen Qin; Qihe Chen; Sixian Shen; Yuan Pei; Jiakai Zhang; Jingyi Yu,"protein,md_structbio",deep_learning->generative_models_and_autoencoders,openreview_v2,oAAorH4cNW,https://openreview.net/forum?id=oAAorH4cNW,generic_area_strong_hit,"cryo-em,protein,conformations"
ICML,2026,FIDIA: Function-Informed Sequence Design via Inference-Aligned Policy Optimization,Minghan Li; Fengji Li; Yilin Tao; Yue Deng,"immuno,protein",applications->chemistry_physics_and_earth_sciences,openreview_v2,pvbJsa0ia0,https://openreview.net/forum?id=pvbJsa0ia0,chem_bio,"protein,enzyme,vaccine"
ICML,2026,Cello: A Universal Cell-wise Feature Aggregation framework for  Reliable  Pathology Images Analysis,Hengrui Lou; Weihan Li; Jiazhen Yang; Lingxiang Jia; Shengxuming Zhang; Linyun Zhou; Xiuming Zhang; Zhenyang Wang; Mingli Song; Zunlei Feng,"protein,medical_imaging,clinical",applications->computer_vision,openreview_v2,2qc3SXdpns,https://openreview.net/forum?id=2qc3SXdpns,title_strong_bio,"protein,pathology,whole slide,diagnosis,prognosis"
ICML,2026,$\texttt{FlashSchNet}$: Fast and Accurate Coarse-Grained Neural Network Molecular Dynamics,Pingzhi Li; Hongxuan Li; Zirui Liu; Xingcheng Lin; Tianlong Chen,"protein,md_structbio",applications->chemistry_physics_and_earth_sciences,openreview_v2,bu6M0Bo6PO,https://openreview.net/forum?id=bu6M0Bo6PO,chem_bio,"protein,schnet"
ICML,2026,PepCompass: Navigating Peptide Embedding Spaces Using Riemannian Geometry,Marcin Możejko; Adam Bielecki; Jurand Prądzyński; Hyun-Su Lee; Antoni Janowski; Michal Kmicikiewicz; Paulina Szymczak; Karol Jurasz; Marcin Traskowski; Michał Kucharczyk; Marcelo Der Torossian Torres; Cesar de la Fuente-Nunez; Ewa Szczurek,protein,applications->health_medicine,openreview_v2,HENUU9VR8F,https://openreview.net/forum?id=HENUU9VR8F,health_medicine,"peptide,peptides"
ICML,2026,Flexibility-Aware Geometric Latent Diffusion for Full-Atom Peptide Design,Dongjiang Niu; Xiaofeng Wang; Zhiqiang Wei; Zhen Li,"protein,md_structbio",deep_learning->generative_models_and_autoencoders,openreview_v2,kH2KFnlxmU,https://openreview.net/forum?id=kH2KFnlxmU,generic_area_focused,"peptide,peptides"
ICML,2026,MuCO: Generative Peptide Cyclization Empowered by Multi-stage Conformation Optimization,Yitian Wang; Fanmeng Wang; Angxiao Yue; Wentao Guo; Yaning Cui; Hongteng Xu,"protein,molecule,md_structbio",applications->chemistry_physics_and_earth_sciences,openreview_v2,6l8bvRoJZN,https://openreview.net/forum?id=6l8bvRoJZN,chem_bio,"peptide,peptides,protein,conformation,conformations"
ICML,2026,Autoregressive Boltzmann Generators,Danyal Rehman; Charlie B. Tan; Yoshua Bengio; Joey Bose; Alexander Tong,"protein,molecule,md_structbio",applications->chemistry_physics_and_earth_sciences,openreview_v2,75AYDsndHP,https://openreview.net/forum?id=75AYDsndHP,chem_bio,"peptide,residue,peptides,molecules"
ICML,2026,DecoderTCR: Compositional Pretraining and Entropy-Guided Decoding for TCR-pMHC Interactions,Boqiao Lai; Melissa Englund; Ramit Bharanikumar; Isabel Nocedal; Ali Davariashtiyani; Jason Perera; Aly A Khan,"immuno,protein",applications->health_medicine,openreview_v2,yzes8qBM70,https://openreview.net/forum?id=yzes8qBM70,health_medicine,"tcr,peptide,mhc"
ICML,2026,Conditionally Site-Independent Neural Evolution of Antibody Sequences,Stephen Zhewen Lu; Aakarsh Vermani; Kohei Sanno; Jiarui Lu; Frederick A Matsen; Milind Jagota; Yun S. Song,protein,applications->health_medicine,openreview_v2,DcyK4f7ZyU,https://openreview.net/forum?id=DcyK4f7ZyU,health_medicine,"antibody,antibodies"
ICML,2026,Explicit representation of germline and non-germline residues improves antibody language modeling,Jeonghyeon Kim; Nathaniel Blalock; Ameya Kulkarni; Kensuke Nakamura; Philip Romero,"immuno,protein",applications->health_medicine,openreview_v2,INxIx5piFC,https://openreview.net/forum?id=INxIx5piFC,health_medicine,"residues,antibody,antibodies"
ICML,2026,SynLaD: Latent Diffusion for Generating Synthesizable Molecules Conditioned on 3D Pharmacophore Profiles,Miruna Cretu; John Bradshaw; Patricia Suriana; Saeed Saremi; Omar Mahmood; Kirill Shmilovich; Kangway V. Chuang; Vishnu Sresht; Colin A Grambow,molecule,applications->chemistry_physics_and_earth_sciences,openreview_v2,xn9Jxl54r3,https://openreview.net/forum?id=xn9Jxl54r3,chem_bio,"molecules,pharmacophore,molecule"
ICML,2026,CellBRIDGE: Learning Cellular Trajectories via Interaction-Aware Alignment,Silas Ruhrberg Estévez; Nicolas Huynh; Tennison Liu; Roderik M. Kortlever; Gerard I. Evan; David L. Bentley; Mihaela van der Schaar,"oncology,molecule,genomics",applications->health_medicine,openreview_v2,W9EgZALquo,https://openreview.net/forum?id=W9EgZALquo,health_medicine,"ligand,scrna,scrna-seq,gene expression,gene,rna,cancer"
ICML,2026,EvoEGF-Mol: Evolving Exponential Geodesic Flow for Structure-based Drug Design,Yaowei Jin; Junjie Wang; Cheng Cao; Penglei Wang; Duo An; Qian Shi,molecule,applications->health_medicine,openreview_v2,bOlF0eLPXa,https://openreview.net/forum?id=bOlF0eLPXa,title_strong_bio,"drug,sbdd,ligands"
ICML,2026,From Holo Pockets to Electron Density: GPT-style Drug Design with Density,Jiahao Chen; Letian Gao; Yanhao Zhu; Wenbiao zhou; Bing Su; Zhi John Lu; Bo Huang,"molecule,md_structbio,medical_imaging",applications->chemistry_physics_and_earth_sciences,openreview_v2,oaMuJPfDUS,https://openreview.net/forum?id=oaMuJPfDUS,title_strong_bio,"cryo-em,drug,sbdd,molecule,conformations,x-ray"
ICML,2026,RiboSphere: Learning Unified and Efficient Representations of RNA Structures,Zhou Zhang; Hanqun Cao; Cheng Tan; Fang Wu; Pheng-Ann Heng; Tianfan Fu,"molecule,genomics",applications->health_medicine,openreview_v2,BaHOWWzl5B,https://openreview.net/forum?id=BaHOWWzl5B,health_medicine,"ligand,rna"
ICML,2026,Towards Sub-Second Molecular Docking as a Structural Primitive: A Quantized Consistency Diffusion Framework,Kexin Zhang; Weichen Qin; Yue Teng; Jiale Yu; Yuanyuan Ma; Jinyu Lin; Liping Sun; Jie Zheng; Jingyi Yu,"molecule,md_structbio",applications->chemistry_physics_and_earth_sciences,openreview_v2,NyPHOtsJfE,https://openreview.net/forum?id=NyPHOtsJfE,chem_bio,"docking,drug,conformations"
ICML,2026,Steering Large Language Models through the DMTA Cycle: Structure-Based Drug Design via Knowledge-Driven Bi-Level Thompson Sampling,Xuanning Hu; Hao Tuo; Jinglong Ji; Anchen Li; Qianli Xing; Bo Yang,molecule,applications->health_medicine,openreview_v2,yqF2ubqiCn,https://openreview.net/forum?id=yqF2ubqiCn,title_strong_bio,"drug,sbdd,docking"
ICML,2026,CocoRNA: Collective RNA Design with Cooperative Multi-agent Reinforcement Learning,Tianmeng Hu; Biao Luo; Ke Li,genomics,applications->chemistry_physics_and_earth_sciences,openreview_v2,ES14qDqVB4,https://openreview.net/forum?id=ES14qDqVB4,chem_bio,rna
ICML,2026,GenCircuit-RL: Reinforcement Learning from Hierarchical Verification for Genetic Circuit Design,Noah Flynn,,applications->chemistry_physics_and_earth_sciences,openreview_v2,mvhRVG89Nn,https://openreview.net/forum?id=mvhRVG89Nn,title_strong_bio,
ICML,2026,Learning Adaptive Topology with FiLM-Guided Distillation for Tertiary Structure-Based RNA Design,Zixun Zhang; Yuncheng Jiang; Yuzhe Zhou; Jiayou Zheng; Shuguang Cui; Zhen Li,genomics,applications->health_medicine,openreview_v2,68GUslfGLY,https://openreview.net/forum?id=68GUslfGLY,health_medicine,rna
ICML,2026,"Reading the Cell, Designing the Cure: Perturbation-Conditioned Molecular Diffusion for Function-Oriented Drug Design",ZIYU XU; zijian zhang; Liang Wang; Zhiyuan Liu; Qiang Liu; Shu Wu; Liang Wang,"molecule,genomics,single_cell",applications->health_medicine,openreview_v2,7pinsbGVLt,https://openreview.net/forum?id=7pinsbGVLt,title_strong_bio,"drug,molecules,perturbation,single-cell,transcriptomic,gene"
ICML,2026,Deep Scientific Reasoning under Physical Constraints: Structure-Aware Spectrum Prediction,Yingheng Wang; Tao Yu; Shufeng Kong; Francesco Ricci; John M Gregoire; Carla P Gomes,medical_imaging,applications->chemistry_physics_and_earth_sciences,openreview_v2,LTrBRkduRt,https://openreview.net/forum?id=LTrBRkduRt,chem_bio,x-ray
ICML,2026,Order Matters in Retrosynthesis: Structure-aware Generation via Reaction-Center-Guided Discrete Flow Matching,Chenguang Wang; Zihan Zhou; LEI BAI; Tianshu Yu,,applications->chemistry_physics_and_earth_sciences,openreview_v2,xeH37plPS3,https://openreview.net/forum?id=xeH37plPS3,chem_bio,
ICML,2026,Excited Pfaffians: Generalized Neural Wave Functions Across Structure and State,Nicholas Gao; Till Grutschus; Frank Noe; Stephan Günnemann,molecule,applications->chemistry_physics_and_earth_sciences,openreview_v2,meEsugjXjv,https://openreview.net/forum?id=meEsugjXjv,chem_bio,molecules
ICML,2026,Structure Abstraction and Generalization in a Hippocampal-Entorhinal Inspired World Model,Tianqiu Zhang; Muyang Lyu; Xiao Liu; Si Wu,neuro,applications->neuroscience_cognitive_science,openreview_v2,AYXgo5FjYz,https://openreview.net/forum?id=AYXgo5FjYz,neuro_bio,"hippocampal,brain"
ICML,2026,MedCRP-CL: Continual Medical Image Segmentation via Bayesian Nonparametric Semantic Modality Discovery,Ziyuan Gao,"medical_imaging,clinical",applications->health_medicine,openreview_v2,v0DWbfP3b9,https://openreview.net/forum?id=v0DWbfP3b9,title_strong_bio,"medical image,clinical,patient"
ICML,2026,Dynamics and Representation Structure of Local Approximations to Gradient-Based Learning in Linear Recurrent Neural Networks,Ezekiel Williams; Alexandre Payeur; Guillaume Lajoie,single_cell,applications->neuroscience_cognitive_science,openreview_v2,wB4zHbCJJg,https://openreview.net/forum?id=wB4zHbCJJg,neuro_bio,
ICML,2026,SleepLM: Natural-Language Intelligence for Human Sleep,Zongzhe Xu; Zitao Shuai; Eideen Mozaffari; Ravi Shankar Aysola; Rajesh Kumar; Yuzhe Yang,,applications->health_medicine,openreview_v2,9wpwfSJCp9,https://openreview.net/forum?id=9wpwfSJCp9,health_medicine,healthcare
ICML,2026,DNACHUNKER: Learnable Tokenization for DNA Language Models,Taewon Kim; Jihwan Shin; Hyomin Kim; Youngmok Jung; Jonghoon Lee; Won-Chul Lee; Sungsoo Ahn; Insu Han,"genomics,medical_imaging",applications->chemistry_physics_and_earth_sciences,openreview_v2,1DxD3SBid1,https://openreview.net/forum?id=1DxD3SBid1,chem_bio,"dna,genomic,nucleotides"
ICML,2026,Interpreting Genomic Language Models using Sparse Autoencoders,Akira A Nair; Jaehyun Joo; Jonghyun Lee; Lina Takemaru; Yidi Huang; Manu Shivakumar; Matthew Eric Lee; Jaesik Kim; Sokratis Apostolidis; Dokyoon Kim,"genomics,clinical",applications->health_medicine,openreview_v2,boBP35BB2U,https://openreview.net/forum?id=boBP35BB2U,health_medicine,"genomic,genome,disease"
ICML,2026,Abstraction Induces the Brain Alignment of Language and Speech Models,Emily Cheng; Aditya R. Vaidya; Richard Antonello,neuro,applications->neuroscience_cognitive_science,openreview_v2,n5Ds4qbtjM,https://openreview.net/forum?id=n5Ds4qbtjM,neuro_bio,"brain,fmri"
ICML,2026,CLINIC : Evaluating Multilingual Trustworthiness in Language Models for Healthcare,Akash Ghosh; Srivarshinee Sridhar; Raghav Kaushik Ravi; Muhsin Muhsin; Sriparna Saha; Chirag Agarwal,,applications->health_medicine,openreview_v2,bMsBArF8MT,https://openreview.net/forum?id=bMsBArF8MT,health_medicine,healthcare
ICML,2026,MedSIGHT: Towards Grounded Visual Comprehension in Medical Large Vision-Language Models,Aofei Chang; Le Huang; Alex James Boyd; Parminder Bhatia; Taha Kass-Hout; Fenglong Ma; Cao Xiao,"medical_imaging,clinical",applications->health_medicine,openreview_v2,a7mORMEWYX,https://openreview.net/forum?id=a7mORMEWYX,title_strong_bio,medical image
ICML,2026,Linguistic Properties and Model Scale in Brain Encoding: From Small to Compressed Language Models,SUBBA REDDY OOTA; Vijay Rowtula; Satya Sai Srinath Namburi GNVV; Khushbu Pahwa; Anant Khandelwal; Manish Gupta; Tanmoy Chakraborty; Bapi Raju Surampudi,neuro,applications->neuroscience_cognitive_science,openreview_v2,WK1NvxRMsL,https://openreview.net/forum?id=WK1NvxRMsL,neuro_bio,"brain,fmri"
ICML,2026,Predicting evolutionary rate as a pretraining task improves genome language model representations,Micaela Elisa Consens; Kevin K Yang; James Brian Hall; Ashley Mae Conard; BO WANG; Lorin Crawford; Alan M Moses; Alex Xijie Lu,genomics,applications->chemistry_physics_and_earth_sciences,openreview_v2,FOIP4Blm4F,https://openreview.net/forum?id=FOIP4Blm4F,chem_bio,"genome,genomics"
ICML,2026,OpenTSLM: Time-Series Language Models for Reasoning over Multivariate Medical Text- and Time-Series Data,Patrick Langer; Thomas Kaar; Max Rosenblattl; Maxwell A Xu; Winnie Chow; Martin Maritsch; Robert Jakob; Ning Wang; Juncheng Liu; Aradhana Verma; Brian Han; Daniel Seung Kim; Henry Chubb; Scott R. Ceresnak; Aydin Zahedivash; Alexander T Sandhu; Fatima Rodriguez; Daniel McDuff; Elgar Fleisch; Oliver Oppers Aalami; Filipe Barata; Paul Schmiedmayer,clinical,deep_learning->large_language_models,openreview_v2,FHDRzhKm0f,https://openreview.net/forum?id=FHDRzhKm0f,title_strong_bio,patient
ICML,2026,Training Diffusion Language Models for Black-Box Optimization,Zipeng Sun; Can Chen; Ye Yuan; Haolun Wu; Jiayao Gu; Christopher Pal; Xue Liu,genomics,applications->chemistry_physics_and_earth_sciences,openreview_v2,Z7wI0sor6i,https://openreview.net/forum?id=Z7wI0sor6i,chem_bio,dna
ICML,2026,Immuno-VLM: Immunizing Large Vision-Language Models via Generative Semantic Antibodies for Open-World Trustworthiness,Xiang Fang; Wanlong Fang; Wei Ji,"immuno,protein",applications->computer_vision,openreview_v2,ZeZi4SerW0,https://openreview.net/forum?id=ZeZi4SerW0,title_strong_bio,antibodies
ICML,2026,From Token to Token Pair: Efficient Prompt Compression for Large Language Models in Clinical Prediction,Mingcheng Zhu; Zhiyao Luo; Yu Liu; Tingting Zhu,clinical,applications->health_medicine,openreview_v2,SRGpmDQjJM,https://openreview.net/forum?id=SRGpmDQjJM,health_medicine,"clinical,electronic health,ehr"
ICML,2026,Bimodal masked language modeling for bulk RNA-seq and DNA methylation representation learning,Maxence Gélard; Hakim Benkirane; Thomas Pierrot; Guillaume Richard; Paul-Henry Cournède,"oncology,genomics,clinical",applications->health_medicine,openreview_v2,fi4gh4Syka,https://openreview.net/forum?id=fi4gh4Syka,health_medicine,"rna,dna,transcriptomic,diseases,clinical,prognosis,cancer"
